WellId,monthly_worth
19000,"274, 131, 211, 170, 207, 239, 139, 149, 289, 239, 62, 115"
19001,"102, 116, 195, 93, 68, 163, 234, 188, 32, 42, 120, 257"
19002,"115, 260, 119, 232, 40, 58, 210, 165, 141, 187, 278, 292"
19003,"208, 36, 284, 69, 83, 106, 82, 263, 187, 146, 289, 253"
19004,"90, 178, 293, 108, 292, 269, 57, 56, 154, 57, 216, 280"
19005,"119, 208, 53, 147, 210, 77, 162, 169, 295, 254, 83, 116"
19006,"206, 236, 187, 35, 38, 276, 216, 41, 179, 199, 200, 249"
19007,"58, 33, 274, 58, 80, 241, 93, 160, 120, 47, 254, 45"
19008,"183, 220, 67, 144, 60, 73, 96, 184, 58, 47, 254, 89"
19009,"162, 185, 155, 134, 240, 290, 31, 200, 93, 121, 114, 155"
19010,"183, 247, 151, 152, 262, 155, 256, 209, 183, 127, 84, 155"
19011,"222, 114, 56, 52, 203, 187, 111, 197, 159, 79, 228, 135"
19012,"237, 55, 193, 145, 179, 39, 115, 214, 94, 81, 53, 226"
19013,"125, 139, 169, 99, 292, 292, 242, 300, 173, 187, 271, 155"
19014,"63, 144, 56, 165, 271, 247, 185, 182, 165, 35, 183, 153"
19015,"90, 113, 171, 41, 231, 57, 59, 153, 41, 186, 61, 257"
19016,"198, 262, 73, 30, 133, 160, 234, 125, 154, 56, 223, 290"
19017,"141, 154, 186, 92, 245, 172, 220, 133, 297, 225, 80, 165"
19018,"292, 235, 133, 136, 204, 111, 262, 34, 281, 173, 174, 110"
19019,"228, 102, 70, 41, 148, 31, 59, 81, 227, 52, 119, 112"
19020,"161, 207, 159, 264, 291, 268, 74, 100, 93, 260, 292, 156"
19021,"274, 104, 228, 255, 189, 65, 105, 41, 146, 246, 221, 297"
19022,"104, 51, 193, 230, 271, 250, 84, 262, 39, 293, 277, 92"
19023,"36, 149, 85, 151, 116, 126, 226, 113, 218, 198, 242, 40"
19024,"188, 297, 222, 163, 163, 105, 278, 107, 88, 292, 200, 40"
19025,"154, 159, 109, 274, 70, 78, 212, 273, 284, 58, 91, 180"
19026,"152, 115, 199, 69, 244, 113, 77, 286, 193, 197, 93, 274"
19027,"173, 217, 151, 122, 273, 259, 165, 300, 140, 262, 231, 41"
19028,"261, 96, 100, 163, 285, 49, 276, 146, 53, 269, 131, 277"
19029,"65, 296, 168, 286, 245, 107, 58, 173, 263, 257, 92, 201"
19030,"41, 187, 296, 110, 83, 145, 72, 84, 143, 173, 49, 188"
19031,"209, 281, 52, 197, 210, 252, 107, 81, 197, 120, 49, 208"
19032,"164, 269, 208, 72, 271, 193, 251, 174, 228, 51, 72, 286"
19033,"199, 91, 101, 236, 172, 270, 222, 225, 38, 218, 107, 260"
19034,"151, 107, 121, 136, 139, 236, 274, 268, 126, 113, 168, 225"
19035,"79, 254, 155, 150, 48, 263, 62, 70, 275, 157, 108, 173"
19036,"119, 48, 164, 278, 280, 188, 144, 202, 140, 281, 271, 191"
19037,"119, 260, 131, 226, 262, 254, 86, 232, 154, 118, 91, 253"
19038,"121, 296, 73, 45, 75, 127, 234, 159, 138, 256, 174, 231"
19039,"287, 98, 287, 239, 186, 89, 61, 159, 81, 214, 246, 134"
19040,"196, 83, 149, 291, 53, 237, 127, 161, 98, 221, 262, 106"
19041,"182, 156, 100, 83, 107, 218, 72, 259, 207, 219, 199, 192"
19042,"170, 138, 168, 55, 108, 78, 227, 155, 201, 74, 75, 272"
19043,"233, 270, 147, 40, 166, 47, 199, 280, 220, 99, 83, 134"
19044,"141, 144, 157, 103, 36, 187, 148, 56, 110, 232, 175, 152"
19045,"152, 296, 50, 58, 93, 295, 182, 117, 153, 182, 32, 273"
19046,"287, 99, 59, 45, 173, 104, 209, 294, 208, 124, 65, 226"
19047,"226, 103, 122, 157, 194, 75, 152, 32, 130, 209, 40, 77"
19048,"227, 252, 144, 232, 159, 213, 54, 255, 74, 232, 234, 129"
19049,"150, 149, 191, 199, 258, 60, 275, 116, 196, 179, 250, 179"
19050,"117, 189, 65, 205, 80, 60, 282, 150, 238, 109, 285, 275"
19051,"221, 77, 115, 294, 175, 102, 92, 133, 228, 153, 199, 280"
19052,"293, 66, 268, 256, 98, 55, 244, 248, 117, 156, 69, 276"
19053,"274, 92, 184, 283, 133, 129, 266, 117, 52, 64, 146, 265"
19054,"138, 266, 144, 210, 293, 170, 138, 222, 75, 224, 56, 103"
19055,"70, 122, 246, 39, 275, 54, 272, 284, 102, 241, 266, 184"
19056,"210, 112, 297, 134, 223, 262, 233, 296, 112, 96, 92, 66"
19057,"257, 234, 176, 279, 58, 128, 178, 274, 103, 267, 125, 257"
19058,"217, 263, 218, 53, 117, 218, 33, 109, 229, 194, 42, 219"
19059,"285, 43, 198, 30, 229, 222, 52, 33, 68, 269, 138, 183"
19060,"184, 299, 265, 149, 142, 63, 240, 178, 222, 300, 262, 121"
19061,"144, 225, 93, 66, 109, 79, 265, 105, 282, 294, 223, 217"
19062,"169, 36, 253, 175, 143, 105, 143, 163, 208, 84, 219, 230"
19063,"223, 154, 163, 168, 142, 55, 139, 37, 155, 192, 50, 270"
19064,"194, 209, 241, 89, 94, 90, 227, 246, 172, 222, 50, 236"
19065,"35, 81, 231, 219, 196, 158, 111, 165, 90, 219, 75, 207"
19066,"163, 105, 176, 156, 285, 183, 197, 102, 264, 198, 84, 77"
19067,"170, 46, 193, 238, 129, 100, 208, 276, 216, 270, 200, 234"
19068,"46, 45, 267, 114, 200, 104, 102, 75, 256, 153, 77, 136"
19069,"74, 94, 49, 273, 69, 282, 282, 191, 185, 238, 290, 34"
19070,"105, 160, 249, 143, 162, 40, 260, 286, 270, 98, 254, 204"
19071,"45, 201, 255, 201, 180, 159, 255, 217, 232, 230, 229, 145"
19072,"166, 228, 99, 52, 41, 261, 232, 180, 227, 72, 96, 53"
19073,"177, 273, 198, 82, 187, 124, 115, 278, 237, 186, 192, 288"
19074,"269, 268, 63, 123, 283, 106, 170, 76, 104, 102, 100, 47"
19075,"162, 137, 254, 157, 55, 52, 205, 194, 39, 60, 176, 135"
19076,"185, 129, 277, 122, 174, 91, 70, 277, 49, 104, 131, 164"
19077,"216, 186, 57, 253, 234, 192, 192, 239, 203, 251, 292, 258"
19078,"256, 295, 280, 100, 85, 31, 153, 52, 226, 170, 243, 270"
19079,"269, 195, 162, 117, 287, 299, 45, 281, 40, 79, 256, 167"
19080,"31, 122, 169, 231, 243, 229, 281, 207, 263, 135, 234, 114"
19081,"229, 141, 272, 266, 248, 121, 33, 261, 264, 297, 230, 53"
19082,"45, 237, 207, 83, 141, 299, 285, 97, 154, 43, 72, 122"
19083,"71, 148, 92, 99, 169, 131, 125, 31, 264, 66, 269, 146"
19084,"171, 245, 35, 296, 122, 69, 117, 187, 155, 144, 280, 156"
19085,"246, 273, 198, 188, 183, 47, 255, 284, 101, 82, 101, 232"
19086,"189, 189, 87, 268, 93, 193, 257, 195, 155, 180, 130, 230"
19087,"143, 38, 238, 98, 150, 175, 189, 37, 129, 47, 79, 272"
19088,"74, 279, 167, 50, 72, 155, 128, 241, 39, 93, 54, 253"
19089,"244, 84, 257, 242, 89, 226, 237, 135, 299, 196, 138, 218"
19090,"37, 61, 205, 93, 290, 99, 184, 290, 62, 42, 44, 225"
19091,"170, 157, 193, 269, 237, 142, 102, 236, 61, 38, 289, 180"
19092,"247, 249, 276, 216, 188, 91, 57, 72, 130, 143, 31, 31"
19093,"125, 283, 197, 170, 176, 123, 51, 80, 64, 163, 146, 229"
19094,"111, 242, 221, 184, 33, 299, 91, 240, 279, 135, 227, 220"
19095,"279, 96, 100, 92, 176, 111, 146, 232, 191, 166, 46, 165"
19096,"298, 269, 200, 157, 106, 266, 274, 84, 144, 127, 91, 218"
19097,"88, 32, 70, 129, 190, 161, 270, 85, 57, 48, 229, 170"
19098,"239, 267, 104, 46, 167, 227, 201, 68, 165, 126, 242, 88"
19099,"139, 31, 89, 141, 33, 247, 207, 35, 99, 36, 140, 285"
19100,"61, 152, 109, 194, 237, 80, 140, 240, 204, 127, 167, 77"
19101,"44, 131, 136, 280, 180, 228, 221, 31, 271, 177, 199, 185"
19102,"204, 270, 88, 215, 254, 219, 147, 177, 143, 145, 134, 99"
19103,"173, 76, 35, 131, 43, 224, 69, 104, 266, 72, 295, 48"
19104,"299, 228, 161, 279, 127, 33, 87, 210, 50, 82, 85, 41"
19105,"261, 263, 117, 261, 217, 45, 206, 213, 79, 153, 92, 222"
19106,"292, 232, 119, 63, 151, 110, 99, 220, 282, 286, 88, 168"
19107,"105, 158, 152, 223, 254, 116, 79, 119, 144, 289, 125, 129"
19108,"99, 210, 62, 266, 233, 182, 227, 65, 105, 244, 190, 77"
19109,"85, 183, 147, 259, 100, 176, 112, 60, 107, 134, 230, 34"
19110,"291, 65, 194, 288, 56, 119, 215, 104, 163, 237, 233, 227"
19111,"222, 33, 265, 268, 155, 167, 124, 240, 222, 101, 204, 156"
19112,"274, 160, 33, 275, 241, 58, 37, 175, 222, 150, 171, 148"
19113,"125, 62, 48, 292, 77, 205, 284, 126, 127, 288, 114, 196"
19114,"122, 138, 232, 207, 111, 175, 214, 153, 48, 215, 182, 107"
19115,"247, 196, 118, 260, 174, 284, 152, 61, 149, 144, 138, 257"
19116,"151, 34, 95, 92, 295, 121, 176, 51, 204, 50, 145, 69"
19117,"242, 71, 159, 62, 134, 87, 104, 207, 230, 297, 107, 165"
19118,"160, 186, 74, 35, 93, 78, 258, 79, 69, 287, 95, 213"
19119,"111, 167, 293, 295, 188, 234, 84, 76, 187, 37, 234, 175"
19120,"172, 199, 105, 175, 299, 132, 105, 178, 38, 132, 190, 262"
19121,"159, 132, 248, 161, 58, 244, 139, 104, 145, 53, 94, 187"
19122,"236, 246, 261, 291, 64, 240, 111, 208, 156, 234, 269, 258"
19123,"122, 135, 278, 146, 231, 124, 44, 252, 55, 184, 45, 265"
19124,"106, 62, 58, 116, 206, 206, 67, 172, 81, 48, 98, 42"
19125,"162, 124, 32, 63, 127, 37, 238, 43, 169, 122, 111, 177"
19126,"40, 230, 295, 74, 227, 94, 294, 225, 113, 133, 292, 106"
19127,"30, 39, 224, 243, 94, 287, 69, 270, 205, 233, 69, 63"
19128,"220, 143, 219, 153, 139, 120, 110, 37, 295, 60, 146, 285"
19129,"157, 191, 289, 262, 297, 91, 264, 250, 184, 218, 122, 168"
19130,"244, 143, 126, 181, 165, 163, 198, 114, 117, 51, 297, 180"
19131,"276, 77, 79, 201, 73, 97, 189, 255, 229, 252, 145, 270"
19132,"49, 59, 33, 113, 187, 90, 52, 249, 192, 102, 151, 56"
19133,"68, 36, 139, 223, 221, 170, 32, 213, 57, 41, 268, 114"
19134,"147, 259, 56, 185, 187, 188, 151, 260, 169, 240, 215, 188"
19135,"286, 298, 68, 151, 80, 60, 164, 198, 154, 151, 210, 77"
19136,"273, 198, 68, 215, 143, 37, 294, 47, 241, 53, 71, 228"
19137,"286, 152, 273, 171, 93, 61, 85, 159, 46, 47, 271, 52"
19138,"79, 180, 113, 298, 57, 35, 193, 172, 189, 42, 138, 180"
19139,"237, 200, 236, 197, 233, 37, 128, 237, 173, 142, 252, 220"
19140,"294, 232, 178, 171, 111, 266, 39, 185, 65, 165, 91, 264"
19141,"42, 100, 299, 257, 151, 139, 192, 160, 208, 193, 186, 237"
19142,"87, 186, 92, 159, 35, 56, 91, 267, 250, 67, 153, 231"
19143,"212, 71, 300, 38, 200, 104, 66, 111, 49, 134, 280, 150"
19144,"119, 104, 137, 151, 263, 172, 129, 282, 39, 38, 177, 124"
19145,"43, 210, 143, 172, 101, 112, 228, 220, 201, 164, 283, 154"
19146,"247, 134, 168, 95, 179, 201, 32, 59, 91, 127, 39, 281"
19147,"300, 154, 129, 168, 154, 75, 256, 298, 255, 189, 296, 250"
19148,"52, 79, 135, 62, 196, 89, 137, 85, 220, 42, 53, 156"
19149,"236, 260, 135, 51, 154, 39, 43, 78, 86, 205, 178, 62"
19150,"95, 63, 106, 120, 89, 182, 254, 158, 178, 87, 109, 164"
19151,"53, 94, 176, 45, 257, 199, 126, 197, 120, 130, 164, 48"
19152,"191, 101, 242, 89, 153, 232, 58, 67, 133, 59, 38, 199"
19153,"175, 130, 45, 61, 266, 138, 262, 68, 83, 39, 240, 172"
19154,"83, 294, 136, 269, 88, 115, 165, 153, 46, 139, 239, 261"
19155,"34, 215, 236, 159, 108, 88, 160, 193, 300, 74, 200, 260"
19156,"297, 203, 126, 277, 39, 201, 296, 41, 141, 72, 110, 80"
19157,"296, 210, 257, 75, 204, 268, 235, 149, 45, 254, 40, 249"
19158,"137, 300, 190, 217, 97, 198, 128, 30, 138, 162, 140, 138"
19159,"182, 41, 139, 290, 134, 48, 248, 138, 257, 42, 87, 88"
19160,"30, 270, 192, 125, 194, 59, 30, 244, 119, 75, 253, 208"
19161,"68, 56, 50, 178, 138, 229, 101, 251, 270, 211, 123, 103"
19162,"240, 44, 196, 92, 45, 109, 149, 109, 101, 143, 251, 134"
19163,"128, 271, 294, 128, 267, 240, 251, 215, 170, 207, 201, 239"
19164,"238, 50, 184, 206, 214, 259, 125, 253, 138, 239, 227, 257"
19165,"42, 284, 249, 277, 136, 231, 236, 252, 89, 187, 217, 61"
19166,"101, 160, 89, 139, 133, 92, 169, 110, 120, 203, 289, 136"
19167,"259, 83, 57, 37, 209, 252, 46, 100, 164, 150, 149, 146"
19168,"68, 109, 185, 153, 282, 246, 241, 116, 263, 102, 211, 265"
19169,"93, 258, 47, 35, 83, 213, 142, 84, 154, 174, 211, 138"
19170,"135, 83, 45, 230, 246, 36, 220, 124, 62, 108, 282, 51"
19171,"143, 88, 115, 281, 46, 173, 45, 168, 94, 43, 69, 60"
19172,"97, 83, 123, 275, 250, 84, 84, 180, 267, 236, 75, 249"
19173,"156, 56, 44, 144, 157, 187, 80, 141, 94, 189, 271, 287"
19174,"264, 68, 150, 98, 160, 296, 286, 224, 37, 187, 94, 229"
19175,"249, 34, 75, 137, 253, 179, 220, 179, 180, 184, 202, 284"
19176,"122, 153, 234, 112, 106, 230, 164, 144, 221, 257, 156, 180"
19177,"51, 294, 234, 185, 93, 71, 296, 152, 103, 209, 214, 50"
19178,"50, 258, 165, 168, 135, 247, 106, 121, 134, 53, 195, 132"
19179,"127, 155, 148, 92, 138, 92, 202, 263, 271, 68, 132, 299"
19180,"263, 132, 82, 88, 216, 207, 129, 105, 205, 244, 255, 167"
19181,"90, 290, 217, 53, 115, 92, 108, 72, 163, 206, 49, 205"
19182,"169, 169, 252, 47, 97, 50, 237, 175, 218, 31, 199, 74"
19183,"216, 97, 182, 245, 245, 204, 87, 238, 178, 42, 265, 123"
19184,"193, 82, 61, 183, 164, 291, 106, 158, 248, 182, 254, 287"
19185,"183, 208, 257, 101, 89, 118, 77, 103, 216, 237, 118, 153"
19186,"208, 53, 247, 286, 271, 128, 121, 132, 142, 59, 145, 280"
19187,"231, 219, 218, 152, 113, 237, 52, 175, 55, 117, 84, 246"
19188,"183, 267, 177, 185, 211, 68, 184, 298, 217, 214, 105, 175"
19189,"145, 181, 158, 115, 288, 116, 129, 134, 125, 245, 133, 173"
19190,"98, 212, 199, 213, 244, 77, 179, 289, 247, 62, 240, 291"
19191,"226, 169, 54, 242, 201, 60, 263, 295, 144, 34, 201, 169"
19192,"206, 155, 80, 256, 239, 193, 104, 297, 203, 255, 218, 276"
19193,"125, 256, 34, 191, 129, 240, 215, 228, 138, 270, 230, 231"
19194,"50, 237, 194, 165, 276, 54, 90, 104, 158, 165, 165, 173"
19195,"214, 83, 200, 111, 146, 36, 228, 159, 277, 143, 300, 239"
19196,"266, 83, 219, 170, 228, 38, 254, 187, 43, 181, 260, 273"
19197,"255, 145, 297, 149, 176, 258, 290, 178, 38, 80, 255, 250"
19198,"90, 288, 164, 226, 101, 263, 70, 86, 130, 168, 215, 251"
19199,"223, 81, 282, 180, 69, 207, 215, 212, 84, 244, 128, 100"
19200,"258, 279, 67, 87, 286, 260, 265, 94, 93, 41, 181, 61"
19201,"84, 41, 98, 125, 73, 88, 294, 57, 253, 96, 269, 291"
19202,"289, 260, 287, 160, 218, 243, 104, 119, 285, 103, 38, 74"
19203,"74, 43, 104, 266, 65, 135, 258, 48, 250, 174, 293, 179"
19204,"159, 163, 265, 112, 61, 143, 164, 167, 127, 296, 70, 146"
19205,"238, 209, 210, 262, 131, 177, 187, 160, 95, 150, 139, 281"
19206,"148, 273, 219, 297, 259, 251, 198, 134, 49, 42, 102, 135"
19207,"188, 133, 261, 46, 155, 35, 196, 245, 298, 244, 184, 216"
19208,"58, 57, 202, 63, 116, 229, 193, 123, 77, 234, 266, 177"
19209,"54, 226, 160, 207, 156, 260, 96, 39, 166, 149, 195, 70"
19210,"287, 102, 270, 51, 131, 277, 161, 256, 284, 173, 40, 48"
19211,"170, 36, 156, 295, 62, 258, 191, 120, 200, 218, 183, 143"
19212,"289, 266, 161, 270, 80, 196, 45, 90, 242, 81, 86, 106"
19213,"39, 229, 132, 119, 251, 90, 42, 160, 74, 253, 126, 228"
19214,"224, 94, 81, 178, 122, 187, 167, 229, 160, 263, 162, 31"
19215,"172, 95, 246, 68, 291, 47, 143, 291, 46, 39, 232, 233"
19216,"217, 57, 146, 157, 165, 102, 149, 64, 293, 41, 279, 283"
19217,"263, 186, 295, 130, 205, 107, 30, 74, 296, 222, 130, 59"
19218,"64, 94, 88, 187, 77, 33, 215, 111, 103, 145, 298, 117"
19219,"34, 226, 78, 98, 139, 96, 105, 254, 104, 190, 251, 226"
19220,"194, 67, 279, 277, 51, 50, 85, 299, 92, 230, 205, 84"
19221,"178, 39, 43, 70, 55, 112, 262, 140, 59, 251, 168, 61"
19222,"278, 68, 176, 223, 108, 251, 285, 233, 94, 75, 47, 270"
19223,"281, 223, 62, 252, 123, 127, 264, 163, 296, 162, 170, 42"
19224,"78, 173, 165, 198, 48, 173, 226, 170, 120, 67, 46, 117"
19225,"114, 163, 143, 143, 230, 50, 187, 205, 211, 258, 60, 292"
19226,"58, 42, 251, 104, 69, 109, 116, 149, 32, 168, 239, 190"
19227,"87, 296, 132, 201, 152, 234, 228, 119, 134, 158, 113, 138"
19228,"233, 43, 83, 297, 208, 70, 76, 75, 106, 96, 240, 80"
19229,"244, 212, 100, 172, 59, 274, 233, 79, 69, 258, 293, 286"
19230,"170, 51, 85, 237, 186, 271, 77, 173, 124, 132, 50, 151"
19231,"127, 151, 48, 174, 77, 260, 210, 69, 185, 240, 257, 30"
19232,"239, 177, 250, 181, 104, 96, 210, 81, 75, 84, 145, 257"
19233,"197, 244, 94, 292, 190, 260, 90, 246, 186, 58, 211, 171"
19234,"244, 289, 32, 141, 216, 178, 113, 62, 196, 135, 98, 192"
19235,"52, 245, 279, 259, 272, 220, 89, 252, 232, 258, 239, 67"
19236,"300, 229, 32, 217, 88, 36, 297, 51, 169, 36, 36, 221"
19237,"36, 135, 68, 90, 124, 175, 226, 186, 118, 58, 79, 197"
19238,"164, 102, 109, 292, 268, 146, 243, 167, 41, 270, 284, 43"
19239,"59, 243, 218, 89, 131, 173, 135, 69, 93, 119, 214, 46"
19240,"233, 231, 258, 64, 198, 186, 88, 78, 49, 250, 183, 146"
19241,"270, 80, 33, 267, 177, 254, 62, 275, 172, 193, 91, 289"
19242,"103, 193, 108, 247, 81, 83, 182, 159, 51, 218, 228, 269"
19243,"91, 164, 118, 107, 163, 281, 153, 210, 201, 276, 209, 193"
19244,"248, 289, 177, 44, 198, 109, 239, 114, 177, 162, 120, 279"
19245,"140, 148, 74, 204, 196, 245, 231, 163, 156, 277, 47, 187"
19246,"87, 241, 265, 148, 134, 172, 234, 172, 246, 32, 241, 236"
19247,"214, 280, 194, 179, 253, 154, 142, 84, 278, 249, 112, 179"
19248,"203, 123, 224, 234, 283, 35, 70, 121, 71, 276, 265, 293"
19249,"98, 133, 287, 117, 287, 250, 251, 125, 187, 249, 230, 205"
19250,"242, 236, 228, 279, 189, 168, 219, 297, 54, 70, 122, 193"
19251,"295, 237, 31, 208, 62, 221, 141, 184, 230, 34, 297, 56"
19252,"116, 84, 221, 46, 106, 119, 267, 189, 225, 55, 259, 296"
19253,"141, 124, 263, 236, 173, 203, 123, 131, 166, 217, 221, 60"
19254,"288, 126, 221, 139, 177, 113, 168, 170, 200, 254, 97, 135"
19255,"156, 270, 108, 216, 127, 185, 78, 242, 169, 146, 81, 124"
19256,"239, 62, 166, 107, 152, 114, 38, 135, 116, 107, 161, 263"
19257,"49, 109, 290, 69, 85, 228, 84, 197, 274, 181, 69, 294"
19258,"66, 157, 53, 188, 114, 127, 129, 61, 65, 179, 52, 215"
19259,"187, 89, 88, 243, 128, 211, 152, 97, 173, 72, 139, 276"
19260,"58, 294, 132, 148, 297, 181, 197, 269, 140, 284, 147, 208"
19261,"142, 117, 74, 190, 96, 175, 229, 47, 151, 60, 270, 210"
19262,"285, 241, 266, 266, 150, 284, 210, 122, 137, 174, 58, 60"
19263,"202, 113, 156, 186, 207, 196, 92, 279, 183, 121, 211, 97"
19264,"103, 110, 235, 220, 238, 90, 101, 274, 133, 211, 52, 115"
19265,"218, 171, 67, 258, 111, 234, 254, 220, 262, 252, 69, 184"
19266,"180, 205, 254, 275, 248, 241, 215, 246, 43, 59, 195, 84"
19267,"164, 166, 224, 255, 134, 47, 264, 270, 54, 149, 176, 58"
19268,"185, 89, 157, 188, 145, 192, 234, 192, 84, 244, 61, 226"
19269,"115, 166, 102, 46, 85, 193, 288, 205, 293, 256, 84, 208"
19270,"182, 165, 231, 86, 110, 275, 180, 217, 67, 123, 78, 63"
19271,"137, 192, 290, 107, 291, 163, 47, 202, 71, 218, 79, 30"
19272,"88, 270, 270, 238, 284, 59, 279, 99, 203, 225, 207, 276"
19273,"283, 62, 111, 218, 282, 295, 190, 52, 288, 118, 197, 290"
19274,"233, 284, 47, 206, 223, 300, 49, 231, 45, 132, 242, 258"
19275,"100, 129, 90, 268, 54, 275, 110, 132, 104, 295, 126, 256"
19276,"87, 97, 45, 244, 238, 154, 194, 64, 182, 118, 281, 67"
19277,"34, 96, 264, 266, 160, 212, 121, 59, 143, 139, 194, 287"
19278,"124, 207, 263, 70, 284, 152, 68, 207, 246, 115, 260, 162"
19279,"88, 113, 272, 193, 107, 73, 57, 124, 72, 115, 259, 200"
19280,"132, 45, 107, 33, 75, 153, 94, 54, 206, 100, 215, 66"
19281,"102, 87, 134, 186, 278, 239, 176, 183, 90, 85, 66, 137"
19282,"103, 31, 140, 36, 63, 174, 283, 81, 287, 285, 225, 198"
19283,"73, 112, 244, 91, 293, 265, 277, 100, 112, 121, 120, 125"
19284,"38, 131, 300, 284, 134, 215, 87, 193, 147, 113, 262, 55"
19285,"253, 212, 148, 227, 277, 165, 263, 130, 128, 98, 262, 76"
19286,"122, 124, 220, 245, 102, 209, 283, 206, 227, 91, 256, 240"
19287,"195, 88, 111, 201, 139, 194, 141, 217, 281, 161, 90, 162"
19288,"165, 291, 112, 206, 243, 216, 282, 71, 261, 174, 61, 274"
19289,"150, 74, 119, 223, 197, 44, 176, 196, 37, 174, 188, 300"
19290,"106, 157, 65, 133, 74, 261, 121, 124, 282, 286, 239, 67"
19291,"121, 284, 283, 140, 252, 236, 238, 189, 48, 215, 144, 284"
19292,"298, 99, 198, 270, 174, 274, 205, 289, 273, 157, 90, 274"
19293,"119, 118, 183, 261, 277, 61, 118, 185, 75, 87, 158, 291"
19294,"97, 80, 79, 298, 125, 144, 257, 222, 165, 159, 198, 53"
19295,"269, 63, 171, 206, 191, 138, 79, 82, 130, 117, 265, 290"
19296,"254, 109, 259, 54, 179, 261, 145, 181, 231, 49, 96, 136"
19297,"229, 273, 155, 265, 135, 281, 57, 276, 253, 43, 127, 104"
19298,"248, 231, 43, 207, 271, 154, 159, 138, 71, 170, 108, 261"
19299,"240, 193, 127, 202, 143, 147, 246, 123, 265, 226, 296, 180"
19300,"64, 207, 300, 196, 168, 79, 31, 172, 38, 84, 128, 174"
19301,"56, 295, 139, 54, 135, 146, 240, 232, 271, 181, 219, 102"
19302,"58, 145, 228, 40, 187, 135, 64, 250, 79, 59, 70, 233"
19303,"146, 294, 229, 217, 181, 281, 238, 112, 248, 144, 169, 270"
19304,"92, 258, 264, 121, 297, 185, 43, 119, 296, 197, 236, 87"
19305,"239, 147, 287, 190, 90, 168, 84, 298, 251, 255, 195, 256"
19306,"181, 229, 112, 190, 90, 174, 246, 73, 91, 101, 258, 251"
19307,"172, 50, 62, 195, 41, 123, 215, 111, 78, 53, 45, 167"
19308,"99, 106, 68, 173, 297, 228, 76, 218, 289, 187, 256, 203"
19309,"255, 164, 162, 280, 212, 292, 279, 233, 79, 38, 189, 180"
19310,"201, 56, 154, 249, 125, 106, 160, 196, 146, 142, 65, 59"
19311,"278, 256, 133, 122, 212, 255, 107, 197, 166, 171, 158, 237"
19312,"257, 35, 188, 194, 213, 224, 280, 239, 284, 88, 254, 86"
19313,"194, 59, 127, 141, 295, 217, 166, 53, 105, 261, 103, 200"
19314,"37, 191, 281, 207, 139, 106, 143, 197, 146, 243, 89, 55"
19315,"61, 246, 98, 100, 35, 229, 165, 172, 213, 126, 285, 96"
19316,"286, 275, 33, 76, 258, 86, 142, 52, 184, 88, 133, 114"
19317,"181, 126, 103, 105, 194, 148, 128, 239, 69, 152, 101, 286"
19318,"161, 223, 242, 121, 109, 260, 180, 37, 115, 210, 285, 234"
19319,"236, 153, 45, 40, 211, 67, 114, 187, 149, 278, 272, 175"
19320,"135, 164, 91, 267, 159, 257, 122, 148, 269, 229, 59, 65"
19321,"143, 37, 252, 229, 229, 265, 89, 100, 202, 211, 160, 44"
19322,"185, 299, 57, 260, 130, 99, 292, 42, 264, 101, 260, 120"
19323,"215, 95, 216, 252, 222, 290, 64, 267, 97, 63, 112, 71"
19324,"110, 238, 87, 222, 192, 296, 104, 174, 267, 173, 244, 211"
19325,"211, 254, 189, 263, 197, 44, 297, 57, 173, 44, 155, 52"
19326,"186, 212, 143, 142, 200, 266, 295, 247, 91, 108, 205, 62"
19327,"145, 146, 162, 170, 270, 155, 78, 122, 135, 297, 146, 254"
19328,"193, 185, 231, 49, 86, 257, 130, 191, 120, 197, 230, 188"
19329,"190, 244, 77, 67, 50, 188, 121, 125, 297, 91, 230, 42"
19330,"220, 174, 216, 206, 135, 59, 256, 286, 93, 31, 105, 276"
19331,"96, 101, 280, 224, 146, 221, 293, 231, 183, 249, 96, 110"
19332,"263, 128, 160, 69, 191, 281, 186, 69, 259, 158, 290, 218"
19333,"93, 173, 80, 216, 178, 133, 109, 234, 290, 176, 280, 116"
19334,"262, 73, 43, 275, 184, 239, 290, 129, 55, 45, 287, 149"
19335,"30, 276, 204, 191, 169, 271, 47, 157, 134, 236, 162, 103"
19336,"185, 252, 129, 184, 150, 208, 152, 165, 204, 178, 174, 270"
19337,"166, 149, 236, 268, 187, 279, 135, 71, 207, 109, 102, 86"
19338,"167, 221, 55, 257, 153, 88, 149, 242, 164, 79, 62, 61"
19339,"251, 248, 235, 230, 86, 255, 34, 159, 185, 111, 219, 211"
19340,"276, 92, 68, 170, 79, 119, 55, 63, 41, 268, 223, 41"
19341,"147, 166, 162, 34, 264, 64, 50, 79, 55, 283, 234, 260"
19342,"90, 104, 57, 177, 163, 64, 84, 45, 215, 222, 109, 156"
19343,"33, 219, 182, 178, 291, 79, 91, 32, 167, 98, 199, 96"
19344,"283, 42, 70, 125, 149, 147, 155, 81, 89, 90, 235, 232"
19345,"170, 81, 38, 269, 41, 202, 60, 216, 162, 279, 34, 50"
19346,"270, 109, 157, 87, 275, 132, 213, 300, 116, 147, 249, 273"
19347,"105, 115, 204, 125, 254, 292, 296, 151, 116, 225, 56, 67"
19348,"266, 209, 59, 243, 289, 80, 57, 216, 137, 263, 148, 278"
